"","IDBASE","TIPOC","tratamiento","trat_nivel","vali_febrero","vali","vali_total","vali_semana","vali_fin","recargas","recar_total","recar_semana","recar_fin","recar_fin","valor_recargas_total","valor_recarga_promedio","sald_promedio_antes","sald_promedio_despues","num_gastos","viajes_sitp","viajes_carro","semana_tratado","GENERO","diff","diff2","P22C","P22M","P3","automovil","moto","no_tiene_medio_trans","bici_pati","trabaja","estudia","casado","strata"
"1359",20689,"Control",0,0,2,9,9,9,0,2,2,2,0,0,20000,10000,3250,13250,NA,NA,NA,1000,1,180,NA,10,15,3,0,0,1,0,1,0,0,1
"1360",20847,"Tratamiento 2",1,1,13,14,14,12,2,3,3,2,1,1,30000,10000,3600,13600,1,2,0,20,1,120,NA,3,5,4,0,0,1,0,1,0,1,2
"1361",20924,"Control",0,0,21.25,0,0,0,0,1,1,1,0,0,5000,5000,1450,6450,1,1,0,1000,1,75,NA,3,4,3,0,1,0,1,1,0,0,2
"1362",20938,"Tratamiento 1",1,2,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,90,120,3,2,3,1,0,0,1,1,1,0,2
"1363",20939,"Tratamiento 1",1,2,8.5,27,27,22,5,3,3,3,0,0,39300,13100,2033.33333333333,15133.3333333333,NA,NA,NA,32,1,150,NA,20,10,3,0,0,0,1,1,0,0,2
"1364",20994,"Control",0,0,14,15,15,14,1,0,0,0,0,0,0,0,0,0,2,1,0,1000,1,120,NA,3,15,6,0,0,1,0,1,1,0,2
"1365",21012,"Control",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,180,NA,3,5,4,0,0,1,0,1,0,0,2
"1366",21050,"Tratamiento 1",1,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,21,1,90,NA,1,3,5,0,0,1,0,1,0,1,2
"1367",21089,"Tratamiento 1",1,2,15.75,17,17,14,3,1,1,1,0,0,100000,100000,33600,133600,2,2,0,20,0,70,NA,1,2,3,0,0,0,1,1,0,1,2
"1368",21113,"Control",0,0,6.5,4,4,2,2,2,2,0,2,2,9500,4750,1725,6475,1,1,0,1000,1,210,210,4,25,3,0,0,1,0,1,0,0,2
"1369",21223,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,90,NA,2,3,1,0,0,1,0,1,0,0,1
"1370",21227,"Control",0,0,7,5,5,5,0,1,1,1,0,0,10000,10000,9000,19000,2,1,0,1000,1,115,15,10,10,4,0,0,1,0,0,0,1,2
"1371",21277,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,1,60,60,2,2,2,0,0,1,0,1,0,0,2
"1372",21350,"Control",0,0,6.25,4,4,4,0,1,1,0,1,1,2000,2000,3900,5900,1,2,0,1000,1,90,NA,4,5,5,0,0,0,1,1,0,0,2
"1373",21360,"Tratamiento 2",1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,20,1,60,105,NA,NA,2,0,1,0,0,1,0,0,1
"1374",21384,"Tratamiento 1",1,2,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,21,1,75,NA,5,5,3,0,0,1,0,1,0,0,2
"1375",21405,"Control",0,0,9,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,65,NA,3,3,4,0,0,1,0,1,0,0,2
"1376",21557,"Control",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1000,1,150,105,4,10,2,0,0,1,0,1,0,0,2
"1377",21662,"Control",0,0,1.5,3,3,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,160,NA,6,15,5,0,0,1,0,0,0,0,1
"1378",21667,"Tratamiento 2",1,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,NA,150,NA,NA,6,0,0,1,0,0,0,0,2
"1379",21708,"Control",0,0,13,10,10,9,1,2,2,2,0,0,25000,12500,500,13000,4,2,0,1000,1,150,NA,3,10,3,0,0,1,0,1,0,0,1
"1380",21749,"Control",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1,60,NA,9,7,7,0,0,1,0,1,0,0,1
"1381",21788,"Control",0,0,0,7,7,7,0,2,2,2,0,0,14000,7000,0,7000,1,2,0,1000,0,90,NA,8,4,4,1,0,0,1,1,0,0,2
"1382",21808,"Tratamiento 2",1,1,9.25,19,19,9,10,6,6,3,3,3,50000,8333.33333333333,4750,13083.3333333333,2,2,0,20,1,30,60,4,5,7,0,0,1,0,0,0,0,1
"1383",21849,"Control",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,60,60,3,6,3,0,0,1,0,1,0,0,1
"1384",21867,"Tratamiento 1",1,2,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,1,NA,75,NA,NA,5,0,1,0,0,1,0,1,2
"1385",21868,"Control",0,0,16.25,26,26,20,6,2,2,1,1,1,40000,20000,3450,23450,1,1,0,1000,0,5,60,NA,NA,3,0,0,1,0,0,0,0,1
"1386",21869,"Tratamiento 2",1,1,6.25,2,2,1,1,1,1,1,0,0,5000,5000,600,5600,2,0,0,1000,0,30,NA,4,5,5,0,0,0,1,1,0,1,3
"1387",21940,"Tratamiento 2",1,1,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,21,1,NA,120,NA,NA,5,0,0,1,0,1,0,0,2
"1388",21996,"Control",0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,1,90,NA,1,2,3,0,0,1,0,1,0,0,2
"1389",22017,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,1,130,NA,NA,NA,4,0,0,1,0,0,0,0,3
"1390",22067,"Tratamiento 2",1,1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,36,1,100,NA,5,15,4,0,0,0,1,1,0,0,2
"1391",22097,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1000,1,105,NA,15,15,2,0,0,1,0,1,0,0,3
"1392",22117,"Tratamiento 2",1,1,1,6,6,6,0,2,2,2,0,0,12000,6000,2100,8100,1,1,0,21,1,60,NA,10,15,3,0,0,1,0,1,0,0,2
"1393",22167,"Control",0,0,11.75,2,2,2,0,1,1,1,0,0,4000,4000,1100,5100,1,0,0,1000,1,810,NA,7,10,5,1,0,0,0,1,0,0,2
"1394",22177,"Control",0,0,1.5,16,16,15,1,1,1,0,1,1,45000,45000,0,45000,1,2,0,1000,1,120,-675,3,5,1,0,0,1,0,0,0,0,3
"1395",22180,"Control",0,0,5,6,6,2,4,2,2,1,1,1,9400,4700,125,4825,1,1,0,1000,1,150,NA,10,25,6,0,0,0,1,1,0,0,2
"1396",22182,"Control",0,0,8.5,4,4,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,30,80,3,3,5,0,0,1,0,0,0,1,2
"1397",22233,"Control",0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,30,90,1,5,3,0,0,0,1,1,0,0,2
"1398",22269,"Control",0,0,23.25,23,23,16,7,1,1,1,0,0,15000,15000,0,15000,3,2,0,1000,1,160,105,1,3,3,0,0,1,0,1,0,0,2
"1399",22282,"Tratamiento 2",1,1,0.5,2,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,21,1,NA,140,NA,NA,4,1,0,0,1,1,0,0,4
"1400",22324,"Control",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,60,70,3,10,3,0,0,1,0,1,0,0,1
"1401",22440,"Control",0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,30,30,2,5,6,0,0,0,1,0,0,0,2
"1402",22509,"Control",0,0,7,8,8,7,1,2,2,2,0,0,30000,15000,1075,16075,NA,NA,NA,1000,1,100,NA,2,7,3,1,0,0,0,1,0,0,2
"1403",22513,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,NA,90,NA,NA,1,0,0,1,0,1,0,0,2
"1404",22547,"Control",0,0,0,9,9,6,3,3,3,3,0,0,18000,6000,733.333333333333,6733.33333333333,3,2,0,1000,1,90,80,3,5,6,0,0,1,0,1,0,0,2
"1405",22576,"Tratamiento 2",1,1,26.5,27,27,23,4,1,1,1,0,0,120000,120000,2350,122350,2,1,0,21,1,110,NA,2,5,6,0,0,1,0,1,0,1,2
"1406",22616,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,60,NA,7,5,3,0,0,1,0,1,0,0,2
"1407",22690,"Tratamiento 1",1,2,13.5,11,11,9,2,1,1,1,0,0,20000,20000,6100,26100,3,2,0,20,1,60,NA,4,5,4,0,0,1,0,1,0,0,2
"1408",22847,"Tratamiento 2",1,1,2.25,6,6,5,1,1,1,1,0,0,21000,21000,20300,41300,NA,NA,NA,21,1,30,NA,6,10,3,0,0,0,1,0,0,0,3
"1409",22854,"Tratamiento 2",1,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,21,1,125,NA,5,15,6,0,0,1,0,1,0,0,1
"1410",22878,"Control",0,0,13.75,18,18,13,5,2,2,2,0,0,25000,12500,2800,15300,1,2,0,1000,1,NA,NA,6,5,2,0,0,1,0,1,0,0,2
"1411",22997,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,0,105,NA,2,1,3,0,0,1,0,1,0,0,1
"1412",23016,"Control",0,0,12.25,18,18,14,4,2,2,2,0,0,25000,12500,4600,17100,NA,NA,NA,1000,1,47,80,3,10,2,0,0,1,0,1,0,0,3
"1413",23032,"Control",0,0,5.25,5,5,5,0,3,3,2,1,1,12000,4000,1166.66666666667,5166.66666666667,1,0,0,1000,1,34,60,NA,NA,6,0,0,1,0,1,0,0,2
"1414",23065,"Tratamiento 2",1,1,2,4,4,1,3,3,3,1,2,2,9000,3000,633.333333333333,3633.33333333333,1,0,0,26,1,40,90,2,5,4,0,0,1,0,0,0,0,3
"1415",23103,"Control",0,0,0.25,9,9,7,2,3,3,3,0,0,24000,8000,0,8000,NA,NA,NA,1000,0,60,NA,7,5,5,0,1,0,1,1,0,1,3
"1416",23137,"Control",0,0,10,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,NA,60,NA,NA,7,0,0,1,0,0,0,0,1
"1417",23148,"Control",0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,60,NA,4,10,5,1,0,0,1,1,0,0,3
"1418",23171,"Control",0,0,14.5,21,21,21,0,5,5,5,0,0,26000,5200,560,5760,NA,NA,NA,1000,0,120,NA,3,10,5,0,1,0,0,1,0,0,NA
"1419",23177,"Tratamiento 1",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,1,60,75,15,20,7,0,0,1,0,1,0,1,3
"1420",23182,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,40,NA,5,8,4,0,0,0,1,1,0,0,2
"1421",23197,"Tratamiento 2",1,1,0,9,9,9,0,2,2,2,0,0,25000,12500,4500,17000,1,1,0,20,1,NA,75,NA,NA,5,0,0,1,0,1,0,1,2
"1422",23248,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1000,0,60,30,NA,NA,3,0,0,0,1,0,0,0,3
"1423",23306,"Control",0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,120,NA,8,15,4,0,0,1,0,1,0,1,2
"1424",23317,"Control",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,0,30,NA,NA,NA,4,1,0,0,1,1,0,0,2
"1425",23360,"Control",0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,1,60,NA,8,5,4,0,0,1,0,1,0,0,1
"1426",23433,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1000,0,80,NA,5,7,4,0,0,0,1,1,0,1,3
"1427",23442,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,1,43,105,2,2,3,0,0,1,0,1,0,0,2
"1428",23491,"Tratamiento 2",1,1,0.25,9,9,9,0,0,0,0,0,0,0,0,0,0,1,1,0,20,1,120,NA,1,3,4,0,1,0,0,1,0,0,2
"1429",23521,"Tratamiento 1",1,2,12,11,11,8,3,1,1,1,0,0,5000,5000,2000,7000,5,1,0,20,0,65,NA,2,4,4,0,0,0,1,1,0,1,2
"1430",23616,"Tratamiento 1",1,2,2.25,12,12,5,7,1,1,1,0,0,28000,28000,0,28000,1,1,0,21,1,80,NA,2,5,4,0,1,0,0,1,0,0,3
"1431",23832,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,70,NA,2,2,4,0,0,1,0,1,0,1,2
"1432",23902,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,1,NA,90,NA,NA,3,0,0,1,0,1,0,0,3
"1433",23908,"Tratamiento 1",1,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,21,1,60,90,15,10,4,0,0,1,0,1,0,0,2
"1434",23932,"Tratamiento 2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,26,1,95,NA,2,10,8,0,0,0,1,1,0,0,2
"1435",23938,"Tratamiento 2",1,1,1.5,17,17,9,8,2,2,1,1,1,12000,6000,5400,11400,1,1,0,21,1,80,NA,4,15,3,0,0,1,0,1,0,0,2
"1436",23959,"Tratamiento 1",1,2,9.25,10,10,10,0,1,1,0,1,1,10000,10000,11100,21100,1,2,0,20,1,90,NA,3,10,4,0,0,1,0,1,0,0,2
"1437",24016,"Tratamiento 1",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,25,0,90,NA,1,1,2,0,0,1,0,1,0,0,3
"1438",24102,"Tratamiento 1",1,2,7.25,13,13,7,6,0,0,0,0,0,0,0,0,0,2,2,0,20,1,60,NA,4,10,3,0,0,1,0,1,0,0,3
"1439",24168,"Tratamiento 2",1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,1,NA,60,NA,NA,3,0,0,1,0,1,0,0,3
"1440",24336,"Control",0,0,12,6,6,5,1,1,1,0,1,1,10000,10000,3700,13700,NA,NA,NA,1000,1,5,100,NA,NA,1,0,0,1,0,1,0,0,2
"1441",24361,"Tratamiento 2",1,1,2.75,2,2,0,2,0,0,0,0,0,0,0,0,0,3,2,0,25,1,120,60,1.5,6,4,0,0,1,0,1,0,0,2
"1442",24434,"Control",0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,60,NA,2,5,4,0,0,0,1,0,1,0,3
"1443",24558,"Control",0,0,0.75,6,6,4,2,0,0,0,0,0,0,0,0,0,1,2,0,1000,1,45,120,NA,NA,4,0,0,1,0,1,0,1,1
"1444",24575,"Control",0,0,15.5,16,16,14,2,1,1,1,0,0,45000,45000,0,45000,1,1,0,1000,1,100,NA,10,20,4,0,0,1,0,1,0,1,2
"1445",24595,"Control",0,0,1.75,6,6,5,1,2,2,2,0,0,15000,7500,2200,9700,NA,NA,NA,1000,1,90,90,2,5,6,0,0,1,0,1,0,0,3
"1446",24766,"Tratamiento 1",1,2,7,6,6,4,2,0,0,0,0,0,0,0,0,0,1,2,0,20,0,45,60,NA,NA,3,0,0,1,0,1,0,0,1
"1447",24792,"Tratamiento 1",1,2,5.25,9,9,9,0,0,0,0,0,0,0,0,0,0,1,2,0,21,1,NA,90,NA,NA,2,0,0,1,0,1,0,0,3
"1448",24837,"Control",0,0,6.25,12,12,10,2,2,2,1,1,1,40000,20000,0,20000,NA,NA,NA,1000,0,60,40,NA,NA,3,0,0,0,1,0,0,1,4
"1449",24896,"Control",0,0,1.5,3,3,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,NA,240,NA,NA,3,0,0,1,0,0,0,1,1
"1450",24968,"Tratamiento 1",1,2,10.5,15,15,15,0,1,1,1,0,0,50000,50000,33800,83800,3,2,0,20,1,130,NA,7,10,4,0,0,1,0,1,0,0,2
"1451",24980,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,0,60,240,4,15,4,0,0,1,0,1,0,1,2
"1452",25023,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,120,NA,NA,NA,9,0,0,1,0,1,0,0,2
"1453",25067,"Control",0,0,1.5,5,5,2,3,1,1,1,0,0,6000,6000,0,6000,1,0,0,1000,1,60,NA,3,10,2,0,0,1,0,1,0,0,3
"1454",25095,"Control",0,0,5.25,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1000,1,60,NA,5,5,4,1,0,0,1,1,0,1,2
"1455",25099,"Control",0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1000,0,90,NA,6,7,3,0,0,1,0,1,0,0,2
"1456",25118,"Control",0,0,10.5,16,16,12,4,2,2,2,0,0,40000,20000,1400,21400,1,1,0,1000,1,NA,120,NA,NA,3,1,0,0,0,1,0,1,2
"1457",25219,"Control",0,0,36.25,44,44,35,9,7,7,5,2,2,39100,5585.71428571429,28.5714285714286,5614.28571428571,NA,NA,NA,1000,1,50,NA,4,10,3,0,0,1,0,1,0,0,2
"1458",25246,"Control",0,0,1.25,4,4,4,0,1,1,1,0,0,5000,5000,1800,6800,1,0,0,1000,0,30,90,NA,NA,3,0,0,1,0,0,0,0,1
"1459",25256,"Control",0,0,14.5,9,9,9,0,2,2,2,0,0,36000,18000,0,18000,1,2,0,1000,1,50,NA,5,15,3,0,0,1,0,1,0,0,1
"1460",25285,"Control",0,0,4.25,6,6,6,0,1,1,1,0,0,19500,19500,3200,22700,1,1,0,1000,0,60,120,6,10,3,0,0,1,0,0,0,0,3
"1461",25353,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,1,70,NA,6,7,5,0,0,1,0,1,0,0,2
"1462",25457,"Control",0,0,15.75,20,20,16,4,2,2,2,0,0,42000,21000,7600,28600,NA,NA,NA,1000,1,120,60,7,10,4,0,0,1,0,1,0,0,3
"1463",25506,"Tratamiento 1",1,2,8.25,13,13,12,1,1,1,1,0,0,10000,10000,8500,18500,2,0,0,21,1,15,120,NA,NA,3,0,0,1,0,1,0,0,2
"1464",25642,"Tratamiento 2",1,1,0.75,5,5,5,0,1,1,0,1,1,21000,21000,0,21000,3,0,0,20,1,40,NA,7,4,5,0,0,1,0,1,0,0,2
"1465",25662,"Control",0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1000,1,90,NA,1,10,1,0,0,1,0,1,0,0,2
"1466",25672,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,NA,60,NA,NA,3,0,0,0,1,1,0,0,3
"1467",25683,"Control",0,0,19.25,9,9,6,3,2,2,2,0,0,68000,34000,3700,37700,NA,NA,NA,1000,0,150,NA,5,6,6,0,0,0,1,1,0,1,2
"1468",25692,"Tratamiento 2",1,1,4,6,6,5,1,0,0,0,0,0,0,0,0,0,1,1,0,21,0,60,NA,6,5,5,1,0,0,0,1,0,1,3
"1469",25765,"Tratamiento 2",1,1,17.75,15,15,12,3,2,2,1,1,1,32500,16250,3050,19300,1,2,0,20,1,150,NA,3,5,4,0,0,1,0,1,0,1,2
"1470",25768,"Tratamiento 2",1,1,8,13,13,11,2,2,2,2,0,0,20000,10000,0,10000,2,1,0,21,1,120,NA,4,5,3,0,0,0,1,1,0,0,1
"1471",25769,"Control",0,0,4.5,3,3,3,0,1,1,1,0,0,10000,10000,3700,13700,NA,NA,NA,1000,1,NA,90,NA,NA,3,0,0,0,1,1,0,0,2
"1472",25804,"Control",0,0,5.75,5,5,4,1,1,1,1,0,0,20000,20000,0,20000,1,0,0,1000,0,NA,75,NA,NA,6,0,0,0,1,0,1,0,2
"1473",25853,"Tratamiento 1",1,2,0,3,3,2,1,1,1,0,1,1,10000,10000,0,10000,NA,NA,NA,1000,1,120,NA,10,15,8,1,1,0,0,1,0,0,2
"1474",25860,"Control",0,0,12.75,28,28,23,5,3,3,3,0,0,20000,6666.66666666667,1133.33333333333,7800,1,2,0,1000,1,160,NA,1.5,5,3,0,0,1,0,1,0,0,2
"1475",25992,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,0,60,NA,NA,NA,5,1,0,0,1,1,0,1,2
"1476",26007,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,1,60,120,2,5,4,1,1,0,1,0,1,0,1
"1477",26034,"Control",0,0,5.5,6,6,1,5,2,2,1,1,1,18000,9000,2100,11100,1,2,0,1000,1,360,150,4,8,7,0,0,1,0,0,0,1,1
"1478",26047,"Control",0,0,18,17,17,11,6,2,2,1,1,1,20000,10000,10350,20350,NA,NA,NA,1000,1,130,NA,3,10,2,0,0,0,1,1,0,1,1
"1479",26112,"Control",0,0,12,20,20,18,2,6,6,5,1,1,30000,5000,583.333333333333,5583.33333333333,1,0,0,1000,0,150,150,15,20,3,0,0,0,1,0,0,0,2
"1480",26134,"Control",0,0,2.5,3,3,3,0,1,1,1,0,0,7300,7300,0,7300,1,0,0,1000,1,100,NA,1,5,5,0,0,1,0,1,0,0,2
"1481",26269,"Control",0,0,3,3,3,0,3,1,1,0,1,1,5000,5000,0,5000,NA,NA,NA,1000,1,NA,90,NA,NA,3,0,0,0,1,1,0,0,4
"1482",26333,"Control",0,0,9.5,12,12,12,0,2,2,1,1,1,30000,15000,0,15000,2,1,0,1000,1,35,NA,2,5,2,0,0,0,1,1,0,0,3
"1483",26400,"Control",0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,30,NA,5,15,8,0,0,0,1,1,0,0,3
"1484",26459,"Control",0,0,8.5,7,7,7,0,2,2,2,0,0,33000,16500,0,16500,NA,NA,NA,1000,1,45,NA,NA,NA,3,1,0,0,1,1,0,0,3
"1485",26472,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,0,90,NA,8,10,8,0,0,1,0,1,0,0,2
"1486",26511,"Control",0,0,13.25,2,2,0,2,1,1,0,1,1,5000,5000,700,5700,1,0,0,1000,0,30,60,2,5,3,1,0,0,0,1,0,0,3
"1487",26516,"Tratamiento 2",1,1,22.25,10,10,6,4,0,0,0,0,0,0,0,0,0,1,2,0,20,1,115,NA,1,5,2,0,0,1,0,1,0,0,1
"1488",26532,"Tratamiento 1",1,2,19.75,10,10,10,0,1,1,1,0,0,20000,20000,6700,26700,NA,NA,NA,20,0,110,NA,4,8,4,0,0,0,1,1,0,0,2
"1489",26538,"Tratamiento 2",1,1,5.5,3,3,0,3,0,0,0,0,0,0,0,0,0,1,2,0,26,1,120,NA,5,6,4,1,1,0,0,1,0,0,2
"1490",26664,"Control",0,0,1.5,14,14,11,3,1,1,1,0,0,20000,20000,3100,23100,4,1,0,1000,1,NA,45,NA,NA,4,0,0,1,0,1,0,1,2
"1491",26698,"Control",0,0,4,5,5,5,0,1,1,1,0,0,5000,5000,4750,9750,2,2,0,1000,1,30,NA,4,4,1,0,0,1,0,0,0,0,2
"1492",26773,"Tratamiento 2",1,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,1,60,120,NA,NA,2,0,0,0,1,1,0,0,3
"1493",26788,"Control",0,0,25,27,27,24,3,3,3,3,0,0,40000,13333.3333333333,5400,18733.3333333333,1,1,0,1000,1,105,NA,3,7,2,0,0,0,1,1,0,0,1
"1494",26844,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,1,90,NA,1,3,2,1,0,0,1,1,0,0,2
"1495",26879,"Tratamiento 1",1,2,1.25,4,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,21,1,80,NA,3,8,3,0,0,1,0,1,0,1,2
"1496",26996,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,0,60,NA,16,15,4,1,0,0,1,1,0,1,3
"1497",27161,"Control",0,0,3.75,4,4,4,0,1,1,1,0,0,6000,6000,450,6450,2,0,2,1000,1,60,NA,10,10,3,0,0,0,1,1,0,0,2
"1498",27187,"Control",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,0,750,NA,1,3,3,0,0,1,0,1,0,0,2
"1499",27233,"Control",0,0,10.25,10,10,8,2,2,2,1,1,1,20000,10000,900,10900,4,2,0,1000,1,60,50,4,5,3,0,0,1,0,1,0,0,3
"1500",27240,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,145,NA,5,10,2,0,0,1,0,1,0,0,1
"1501",27252,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,1,90,NA,2,10,3,0,0,1,0,1,0,0,2
"1502",27265,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1000,0,60,NA,3,5,6,0,0,1,0,1,0,1,2
"1503",27309,"Control",0,0,9.75,11,11,10,1,2,2,1,1,1,25000,12500,3800,16300,1,2,0,1000,1,60,NA,3,10,4,0,1,0,0,1,0,0,2
"1504",27314,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1000,1,60,NA,6,5,3,1,0,0,1,1,0,0,3
"1505",27338,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,60,NA,2,1,3,0,0,1,0,1,0,0,2
"1506",27371,"Control",0,0,12.75,12,12,10,2,3,3,3,0,0,17800,5933.33333333333,3666.66666666667,9600,NA,NA,NA,1000,0,50,90,4,10,4,1,0,0,0,1,0,0,2
"1507",27395,"Control",0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,0,120,NA,2,10,3,0,0,1,0,1,0,1,1
"1508",27400,"Control",0,0,11.25,13,13,11,2,1,1,1,0,0,50000,50000,0,50000,2,1,0,1000,1,90,NA,2,6,4,0,0,1,0,1,0,0,3
"1509",27436,"Control",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,1,NA,90,NA,NA,4,0,1,0,0,1,1,0,2
"1510",27446,"Control",0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1000,1,90,120,1,3,10,0,1,0,0,0,0,0,1
"1511",27465,"Control",0,0,14,22,22,13,9,0,0,0,0,0,0,0,0,0,NA,NA,NA,1000,1,50,NA,3,10,2,0,0,1,0,1,0,0,2
"1512",27501,"Control",0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1000,1,105,NA,3,4,3,0,0,1,0,1,0,0,3
"1513",27508,"Control",0,0,14.5,15,15,12,3,7,7,6,1,1,37600,5371.42857142857,585.714285714286,5957.14285714286,3,2,0,1000,1,35,NA,2,5,3,1,1,0,0,1,0,0,3
"1514",27520,"Control",0,0,4.75,3,3,0,3,1,1,1,0,0,10000,10000,0,10000,2,0,0,1000,1,NA,120,NA,NA,3,0,0,1,0,0,0,0,2
"1515",27562,"Control",0,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1000,0,60,110,2,10,4,0,0,0,1,1,0,0,2
